"","land","plot","year","species","abundance","height","id"
"1440","Hogsmeade",3,1999,"DRYINT",3,1.5,"1999KO343"
"1441","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO345"
"1442","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO346"
"1443","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO347"
"1444","Hogsmeade",3,1999,"THASUB",2,0,"1999KO348"
"1445","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO349"
"1446","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO3410"
"1447","Hogsmeade",3,1999,"YALARC",2,3,"1999KO351"
"1448","Hogsmeade",3,1999,"XXXotherherb",2,3,"1999KO352"
"1449","Hogsmeade",3,1999,"YALARC",2,1,"1999KO353"
"1450","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO354"
"1451","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO355"
"1452","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO356"
"1453","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO357"
"1454","Hogsmeade",3,1999,"THASUB",2,0,"1999KO358"
"1455","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO359"
"1456","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO3510"
"1457","Hogsmeade",3,1999,"CETCUC",2,1,"1999KO361"
"1458","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO362"
"1459","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO363"
"1460","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO364"
"1461","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO365"
"1462","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO366"
"1463","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO367"
"1464","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO368"
"1465","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO369"
"1466","Hogsmeade",3,1999,"ASTUMB",2,0,"1999KO3610"
"1467","Hogsmeade",3,1999,"DRYINT",2,1,"1999KO371"
"1468","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO372"
"1469","Hogsmeade",3,1999,"XXXunkwoody",2,1,"1999KO374"
"1470","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO375"
"1471","Hogsmeade",3,1999,"YALARC",2,1,"1999KO376"
"1472","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO378"
"1473","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO379"
"1474","Hogsmeade",3,1999,"XXXbareground",2,0,"1999KO3710"
"1475","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO381"
"1476","Hogsmeade",3,1999,"DRYINT",2,3,"1999KO382"
"1477","Hogsmeade",3,1999,"DRYINT",2,1,"1999KO383"
"1478","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO384"
"1479","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO385"
"1480","Hogsmeade",3,1999,"ARCLAT",2,4.5,"1999KO386"
"1481","Hogsmeade",3,1999,"PEDVER",2,1.5,"1999KO387"
"1482","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO388"
"1483","Hogsmeade",3,1999,"POAARC",2,3,"1999KO389"
"1484","Hogsmeade",3,1999,"DRYINT",2,1,"1999KO3810"
"1485","Hogsmeade",3,1999,"DRYINT",2,5,"1999KO391"
"1486","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO392"
"1487","Hogsmeade",3,1999,"YALARC",2,0.9,"1999KO393"
"1488","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO394"
"1489","Hogsmeade",3,1999,"XXXothermoss",2,0,"1999KO395"
"1490","Hogsmeade",3,1999,"XXXluzula",2,4.5,"1999KO396"
"1491","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO397"
"1492","Hogsmeade",3,1999,"XXXlitter",2,0,"1999KO398"
"1493","Hogsmeade",3,1999,"DRYINT",2,1.5,"1999KO399"
"1494","Hogsmeade",3,1999,"DRYINT",2,0.5,"1999KO3910"
"1495","Hogsmeade",3,1999,"DRYINT",2,3,"1999KO3101"
"1496","Hogsmeade",3,1999,"DRYINT",2,1.5,"1999KO3102"
"1497","Hogsmeade",3,1999,"DRYINT",2,0,"1999KO3103"
"1498","Hogsmeade",3,1999,"ARCLAT",2,8.5,"1999KO3104"
"1499","Hogsmeade",3,1999,"SAUANG",2,9,"1999KO3105"
"1500","Hogsmeade",3,1999,"DRYINT",2,1.5,"1999KO3106"
"1501","Hogsmeade",3,1999,"YALARC",2,3,"1999KO3107"
"1502","Hogsmeade",3,1999,"DRYINT",2,3,"1999KO3108"
"1503","Hogsmeade",3,1999,"DRYINT",2,3,"1999KO3109"
"1504","Hogsmeade",3,1999,"DRYINT",2,1.5,"1999KO31010"
"1505","Hogsmeade",4,1999,"SENATR",2,1.5,"1999KO411"
"1506","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO412"
"1507","Hogsmeade",4,1999,"XXXotherherb",2,3,"1999KO413"
"1508","Hogsmeade",4,1999,"DRYINT",2,0.5,"1999KO414"
"1509","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO415"
"1510","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO416"
"1511","Hogsmeade",4,1999,"DRYINT",2,0.5,"1999KO417"
"1512","Hogsmeade",4,1999,"DRYINT",2,3.8,"1999KO418"
"1513","Hogsmeade",4,1999,"YALARC",2,1.5,"1999KO419"
"1514","Hogsmeade",4,1999,"DRYINT",2,0.5,"1999KO421"
"1515","Hogsmeade",4,1999,"SENATR",2,1.5,"1999KO422"
"1516","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO423"
"1517","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO424"
"1518","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO425"
"1519","Hogsmeade",4,1999,"DRYINT",2,0,"1999KO426"
"1520","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO427"
"1521","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO428"
"1522","Hogsmeade",4,1999,"CETCUC",2,0.5,"1999KO429"
"1523","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO4210"
"1524","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO431"
"1525","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO432"
"1526","Hogsmeade",4,1999,"OXYMAY",2,3,"1999KO433"
"1527","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO434"
"1528","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO435"
"1529","Hogsmeade",4,1999,"SENATR",2,3,"1999KO436"
"1530","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO437"
"1531","Hogsmeade",4,1999,"YALARC",2,1.5,"1999KO438"
"1532","Hogsmeade",4,1999,"XXXotherforb",2,0.5,"1999KO439"
"1533","Hogsmeade",4,1999,"OXYMAY",2,4,"1999KO4310"
"1534","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO441"
"1535","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO442"
"1536","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO443"
"1537","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO444"
"1538","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO445"
"1539","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO446"
"1540","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO447"
"1541","Hogsmeade",4,1999,"XXXbareground",2,0,"1999KO448"
"1542","Hogsmeade",4,1999,"XXXbareground",2,0,"1999KO449"
"1543","Hogsmeade",4,1999,"XXXbareground",2,0,"1999KO4410"
"1544","Hogsmeade",4,1999,"ARCLAT",2,5.5,"1999KO451"
"1545","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO452"
"1546","Hogsmeade",4,1999,"DRYINT",3,3,"1999KO454"
"1547","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO455"
"1548","Hogsmeade",4,1999,"PAPRAD",3,4.5,"1999KO456"
"1549","Hogsmeade",4,1999,"XXXbareground",2,0,"1999KO457"
"1550","Hogsmeade",4,1999,"DRYINT",5,6.5,"1999KO458"
"1551","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO459"
"1552","Hogsmeade",4,1999,"XXXbareground",2,0,"1999KO4510"
"1553","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO461"
"1554","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO462"
"1555","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO464"
"1556","Hogsmeade",4,1999,"POLVIV",2,0,"1999KO466"
"1557","Hogsmeade",4,1999,"OXYMAY",2,6.5,"1999KO467"
"1558","Hogsmeade",4,1999,"YALARC",2,3,"1999KO468"
"1559","Hogsmeade",4,1999,"YALARC",2,1,"1999KO469"
"1560","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO4610"
"1561","Hogsmeade",4,1999,"POAARC",2,1,"1999KO471"
"1562","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO472"
"1563","Hogsmeade",4,1999,"POAARC",2,3,"1999KO473"
"1564","Hogsmeade",4,1999,"XXXpeltigera",2,0,"1999KO474"
"1565","Hogsmeade",4,1999,"SENATR",2,3,"1999KO475"
"1566","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO476"
"1567","Hogsmeade",4,1999,"XXXothermoss",2,0,"1999KO477"
"1568","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO478"
"1569","Hogsmeade",4,1999,"YALARC",2,4,"1999KO4710"
"1570","Hogsmeade",4,1999,"POAARC",2,3,"1999KO481"
"1571","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO482"
"1572","Hogsmeade",4,1999,"YALARC",2,3,"1999KO483"
"1573","Hogsmeade",4,1999,"DRYINT",3,8.5,"1999KO484"
"1574","Hogsmeade",4,1999,"SENATR",2,3,"1999KO485"
"1575","Hogsmeade",4,1999,"CETCUC",2,0,"1999KO486"
"1576","Hogsmeade",4,1999,"XXXotherforb",2,4,"1999KO487"
"1577","Hogsmeade",4,1999,"YALARC",2,1.5,"1999KO488"
"1578","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO4810"
"1579","Hogsmeade",4,1999,"XXXbareground",2,0,"1999KO491"
"1580","Hogsmeade",4,1999,"DRYINT",2,3.5,"1999KO492"
"1581","Hogsmeade",4,1999,"DRYINT",2,0,"1999KO493"
"1582","Hogsmeade",4,1999,"CETCUC",2,0,"1999KO494"
"1583","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO495"
"1584","Hogsmeade",4,1999,"PEDVER",2,8,"1999KO496"
"1585","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO497"
"1586","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO498"
"1587","Hogsmeade",4,1999,"SENATR",2,3,"1999KO499"
"1588","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO4910"
"1589","Hogsmeade",4,1999,"DRYINT",2,0.5,"1999KO4101"
"1590","Hogsmeade",4,1999,"DRYINT",2,0.5,"1999KO4102"
"1591","Hogsmeade",4,1999,"DRYINT",2,0,"1999KO4103"
"1592","Hogsmeade",4,1999,"DRYINT",2,1.5,"1999KO4104"
"1593","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO4105"
"1594","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO4106"
"1595","Hogsmeade",4,1999,"DRYINT",2,1,"1999KO4108"
"1596","Hogsmeade",4,1999,"XXXlitter",2,0,"1999KO4109"
"1597","Hogsmeade",4,1999,"DRYINT",2,3,"1999KO41010"
"1598","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO511"
"1599","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO512"
"1600","Hogsmeade",5,1999,"OXYNIG",2,1.5,"1999KO513"
"1601","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO514"
"1602","Hogsmeade",5,1999,"DRYINT",2,3,"1999KO515"
"1603","Hogsmeade",5,1999,"XXXothermoss",2,0,"1999KO516"
"1604","Hogsmeade",5,1999,"YALARC",2,1,"1999KO517"
"1605","Hogsmeade",5,1999,"XXXkobresia",2,3,"1999KO518"
"1606","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO519"
"1607","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO5110"
"1608","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO521"
"1609","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO522"
"1610","Hogsmeade",5,1999,"YALARC",2,4,"1999KO523"
"1611","Hogsmeade",5,1999,"DRYINT",3,0,"1999KO524"
"1612","Hogsmeade",5,1999,"XXXlitter",2,0,"1999KO527"
"1613","Hogsmeade",5,1999,"ASTUMB",2,9.5,"1999KO529"
"1614","Hogsmeade",5,1999,"DRYINT",2,0.5,"1999KO5210"
"1615","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO531"
"1616","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO532"
"1617","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO533"
"1618","Hogsmeade",5,1999,"SENATR",2,1.5,"1999KO534"
"1619","Hogsmeade",5,1999,"DRYINT",2,3,"1999KO535"
"1620","Hogsmeade",5,1999,"ASTUMB",2,4.5,"1999KO537"
"1621","Hogsmeade",5,1999,"ASTUMB",2,8,"1999KO538"
"1622","Hogsmeade",5,1999,"XXXothergram",2,3,"1999KO539"
"1623","Hogsmeade",5,1999,"DRYINT",2,0.5,"1999KO5310"
"1624","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO541"
"1625","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO542"
"1626","Hogsmeade",5,1999,"XXXlitter",2,0,"1999KO543"
"1627","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO544"
"1628","Hogsmeade",5,1999,"DRYINT",3,0,"1999KO545"
"1629","Hogsmeade",5,1999,"XXXothergram",2,4,"1999KO546"
"1630","Hogsmeade",5,1999,"XXXothergram",2,4,"1999KO547"
"1631","Hogsmeade",5,1999,"ASTUMB",2,8,"1999KO548"
"1632","Hogsmeade",5,1999,"YALARC",2,1,"1999KO549"
"1633","Hogsmeade",5,1999,"DRYINT",2,0.5,"1999KO5410"
"1634","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO551"
"1635","Hogsmeade",5,1999,"XXXbareground",2,0,"1999KO552"
"1636","Hogsmeade",5,1999,"DRYINT",2,1.5,"1999KO553"
"1637","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO554"
"1638","Hogsmeade",5,1999,"XXXkobresia",2,3,"1999KO555"
"1639","Hogsmeade",5,1999,"ASTUMB",2,5,"1999KO556"
"1640","Hogsmeade",5,1999,"DRYINT",2,1.1,"1999KO557"
"1641","Hogsmeade",5,1999,"DRYINT",2,3,"1999KO558"
"1642","Hogsmeade",5,1999,"XXXlitter",2,0,"1999KO559"
"1643","Hogsmeade",5,1999,"YALARC",2,1.5,"1999KO5510"
"1644","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO561"
"1645","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO562"
"1646","Hogsmeade",5,1999,"XXXkobresia",2,3,"1999KO563"
"1647","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO564"
"1648","Hogsmeade",5,1999,"XXXlitter",2,0,"1999KO565"
"1649","Hogsmeade",5,1999,"DRYINT",2,0.5,"1999KO566"
"1650","Hogsmeade",5,1999,"DRYINT",2,1.5,"1999KO567"
"1651","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO568"
"1652","Hogsmeade",5,1999,"XXXkobresia",2,0,"1999KO569"
"1653","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO5610"
"1654","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO571"
"1655","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO572"
"1656","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO573"
"1657","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO574"
"1658","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO575"
"1659","Hogsmeade",5,1999,"XXXotherlichen",2,0,"1999KO576"
"1660","Hogsmeade",5,1999,"XXXkobresia",2,0,"1999KO577"
"1661","Hogsmeade",5,1999,"XXXkobresia",2,3,"1999KO579"
"1662","Hogsmeade",5,1999,"XXXotherlichen",2,0.5,"1999KO5710"
"1663","Hogsmeade",5,1999,"SAUANG",2,5.5,"1999KO581"
"1664","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO582"
"1665","Hogsmeade",5,1999,"DRYINT",2,3,"1999KO583"
"1666","Hogsmeade",5,1999,"XXXlitter",2,0,"1999KO584"
"1667","Hogsmeade",5,1999,"YALARC",2,3,"1999KO585"
"1668","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO586"
"1669","Hogsmeade",5,1999,"XXXlitter",2,0,"1999KO587"
"1670","Hogsmeade",5,1999,"DRYINT",2,0.5,"1999KO588"
"1671","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO589"
"1672","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO5810"
"1673","Hogsmeade",5,1999,"YALARC",2,5,"1999KO591"
"1674","Hogsmeade",5,1999,"YALARC",2,1,"1999KO592"
"1675","Hogsmeade",5,1999,"ASTUMB",2,4.5,"1999KO593"
"1676","Hogsmeade",5,1999,"DRYINT",2,1.5,"1999KO594"
"1677","Hogsmeade",5,1999,"XXXotherlichen",2,3,"1999KO595"
"1678","Hogsmeade",5,1999,"CETCUC",2,0,"1999KO597"
"1679","Hogsmeade",5,1999,"DRYINT",2,0,"1999KO598"
"1680","Hogsmeade",5,1999,"YALARC",3,5.5,"1999KO599"
"1681","Hogsmeade",5,1999,"YALARC",2,3,"1999KO5910"
"1682","Hogsmeade",5,1999,"DRYINT",2,1.5,"1999KO5101"
"1683","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO5102"
"1684","Hogsmeade",5,1999,"YALARC",2,6.5,"1999KO5103"
"1685","Hogsmeade",5,1999,"XXXothergram",2,5,"1999KO5104"
"1686","Hogsmeade",5,1999,"CETCUC",2,0,"1999KO5105"
"1687","Hogsmeade",5,1999,"CETCUC",2,0,"1999KO5106"
"1688","Hogsmeade",5,1999,"FESBAF",2,1.5,"1999KO5107"
"1689","Hogsmeade",5,1999,"DRYINT",2,0.5,"1999KO5108"
"1690","Hogsmeade",5,1999,"ASTUMB",2,6,"1999KO5109"
"1691","Hogsmeade",5,1999,"DRYINT",2,1,"1999KO51010"
"1692","Hogsmeade",6,1999,"PEDLAN",2,3.5,"1999KO611"
"1693","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO612"
"1694","Hogsmeade",6,1999,"XXXcladonia",2,4,"1999KO613"
"1695","Hogsmeade",6,1999,"FESBAF",2,4.5,"1999KO614"
"1696","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO615"
"1697","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO616"
"1698","Hogsmeade",6,1999,"FESBAF",2,3,"1999KO617"
"1699","Hogsmeade",6,1999,"DRYINT",2,3,"1999KO618"
"1700","Hogsmeade",6,1999,"CETISL",2,0,"1999KO619"
"1701","Hogsmeade",6,1999,"POLVIV",2,0,"1999KO6110"
"1702","Hogsmeade",6,1999,"DRYINT",3,3,"1999KO621"
"1703","Hogsmeade",6,1999,"FESBAF",2,3,"1999KO622"
"1704","Hogsmeade",6,1999,"FESBAF",2,3,"1999KO623"
"1705","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO625"
"1706","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO626"
"1707","Hogsmeade",6,1999,"XXXcrustous",2,0,"1999KO627"
"1708","Hogsmeade",6,1999,"XXXbareground",2,0,"1999KO628"
"1709","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO629"
"1710","Hogsmeade",6,1999,"XXXbareground",2,0,"1999KO6210"
"1711","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO631"
"1712","Hogsmeade",6,1999,"THASUB",2,0.5,"1999KO632"
"1713","Hogsmeade",6,1999,"THASUB",2,0.5,"1999KO633"
"1714","Hogsmeade",6,1999,"XXXkobresia",2,1.5,"1999KO634"
"1715","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO635"
"1716","Hogsmeade",6,1999,"CETCUC",2,0.5,"1999KO636"
"1717","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO637"
"1718","Hogsmeade",6,1999,"DRYINT",5,1,"1999KO638"
"1719","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO639"
"1720","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO6310"
"1721","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO641"
"1722","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO642"
"1723","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO643"
"1724","Hogsmeade",6,1999,"YALARC",2,1,"1999KO644"
"1725","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO645"
"1726","Hogsmeade",6,1999,"YALARC",2,3,"1999KO646"
"1727","Hogsmeade",6,1999,"XXXothermoss",2,0,"1999KO647"
"1728","Hogsmeade",6,1999,"XXXotherlichen",2,1.5,"1999KO648"
"1729","Hogsmeade",6,1999,"XXXkobresia",2,6,"1999KO649"
"1730","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO6410"
"1731","Hogsmeade",6,1999,"FESBAF",2,1,"1999KO651"
"1732","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO652"
"1733","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO653"
"1734","Hogsmeade",6,1999,"ASTUMB",2,6,"1999KO654"
"1735","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO655"
"1736","Hogsmeade",6,1999,"XXXothermoss",2,0,"1999KO656"
"1737","Hogsmeade",6,1999,"XXXothermoss",2,0,"1999KO657"
"1738","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO658"
"1739","Hogsmeade",6,1999,"ASTUMB",2,8.5,"1999KO659"
"1740","Hogsmeade",6,1999,"STELON",2,3,"1999KO6510"
"1741","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO662"
"1742","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO663"
"1743","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO664"
"1744","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO665"
"1745","Hogsmeade",6,1999,"DRYINT",3,3,"1999KO666"
"1746","Hogsmeade",6,1999,"FESBAF",2,4,"1999KO667"
"1747","Hogsmeade",6,1999,"DRYINT",2,3.5,"1999KO669"
"1748","Hogsmeade",6,1999,"DRYINT",3,3,"1999KO6610"
"1749","Hogsmeade",6,1999,"ASTUMB",2,6.5,"1999KO671"
"1750","Hogsmeade",6,1999,"CETCUC",2,0,"1999KO672"
"1751","Hogsmeade",6,1999,"ASTUMB",2,6,"1999KO673"
"1752","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO674"
"1753","Hogsmeade",6,1999,"YALARC",2,5.5,"1999KO675"
"1754","Hogsmeade",6,1999,"DRYINT",3,1,"1999KO677"
"1755","Hogsmeade",6,1999,"DRYINT",2,3,"1999KO678"
"1756","Hogsmeade",6,1999,"XXXlitter",2,0,"1999KO679"
"1757","Hogsmeade",6,1999,"ASTUMB",2,1,"1999KO6710"
"1758","Hogsmeade",6,1999,"DRYINT",2,9,"1999KO681"
"1759","Hogsmeade",6,1999,"STELON",2,4,"1999KO682"
"1760","Hogsmeade",6,1999,"FESBAF",2,9.5,"1999KO683"
"1761","Hogsmeade",6,1999,"DRYINT",2,10,"1999KO684"
"1762","Hogsmeade",6,1999,"DRYINT",2,3.5,"1999KO685"
"1763","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO686"
"1764","Hogsmeade",6,1999,"YALARC",2,0,"1999KO687"
"1765","Hogsmeade",6,1999,"YALARC",2,6.5,"1999KO688"
"1766","Hogsmeade",6,1999,"PEDVER",2,14,"1999KO689"
"1767","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO6810"
"1768","Hogsmeade",6,1999,"YALARC",2,1.5,"1999KO691"
"1769","Hogsmeade",6,1999,"STELON",2,1,"1999KO692"
"1770","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO694"
"1771","Hogsmeade",6,1999,"YALARC",2,0.5,"1999KO695"
"1772","Hogsmeade",6,1999,"YALARC",2,3.5,"1999KO696"
"1773","Hogsmeade",6,1999,"YALARC",2,4,"1999KO697"
"1774","Hogsmeade",6,1999,"DRYINT",2,0.5,"1999KO698"
"1775","Hogsmeade",6,1999,"DRYINT",2,0,"1999KO699"
"1776","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO6910"
"1777","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO6101"
"1778","Hogsmeade",6,1999,"DRYINT",2,1,"1999KO6102"
"1779","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO6103"
"1780","Hogsmeade",6,1999,"OXYMAY",2,1.5,"1999KO6104"
"1781","Hogsmeade",6,1999,"OXYMAY",2,1.5,"1999KO6105"
"1782","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO6106"
"1783","Hogsmeade",6,1999,"DRYINT",2,6.5,"1999KO6107"
"1784","Hogsmeade",6,1999,"DRYINT",2,1.5,"1999KO6109"
"1785","Hogsmeade",1,2004,"YALARC",2,1.5,"2004KO111"
"1786","Hogsmeade",1,2004,"XXXbareground",2,0,"2004KO112"
"1787","Hogsmeade",1,2004,"OXYMAY",2,5,"2004KO113"
"1788","Hogsmeade",1,2004,"XXXluzula",3,9,"2004KO114"
"1789","Hogsmeade",1,2004,"DRYINT",2,8,"2004KO115"
"1790","Hogsmeade",1,2004,"YALARC",3,3,"2004KO116"
"1791","Hogsmeade",1,2004,"LUPARC",2,5,"2004KO117"
"1792","Hogsmeade",1,2004,"LUPARC",2,6,"2004KO118"
"1793","Hogsmeade",1,2004,"YALARC",2,4,"2004KO119"
"1794","Hogsmeade",1,2004,"LUPARC",2,5,"2004KO1110"
"1795","Hogsmeade",1,2004,"LUPARC",2,3.5,"2004KO121"
"1796","Hogsmeade",1,2004,"LUPARC",2,6,"2004KO122"
"1797","Hogsmeade",1,2004,"XXXlitter",2,0,"2004KO125"
"1798","Hogsmeade",1,2004,"YALARC",2,3.5,"2004KO127"
"1799","Hogsmeade",1,2004,"LUPARC",3,13,"2004KO128"
"1800","Hogsmeade",1,2004,"LUPARC",2,4,"2004KO129"
"1801","Hogsmeade",1,2004,"LUPARC",2,4,"2004KO1210"
"1802","Hogsmeade",1,2004,"XXXotherlichen",2,0,"2004KO131"
"1803","Hogsmeade",1,2004,"XXXlitter",2,0,"2004KO132"
"1804","Hogsmeade",1,2004,"DRYINT",2,1,"2004KO133"
"1805","Hogsmeade",1,2004,"DRYINT",2,3,"2004KO134"
"1806","Hogsmeade",1,2004,"ASTUMB",2,5.5,"2004KO135"
"1807","Hogsmeade",1,2004,"DRYINT",2,3,"2004KO136"
"1808","Hogsmeade",1,2004,"XXXlitter",2,0,"2004KO137"
"1809","Hogsmeade",1,2004,"YALARC",2,4.5,"2004KO138"
"1810","Hogsmeade",1,2004,"LUPARC",3,14,"2004KO139"
"1811","Hogsmeade",1,2004,"XXXlitter",2,0,"2004KO1310"
"1812","Hogsmeade",1,2004,"XXXothermoss",2,0,"2004KO141"
"1813","Hogsmeade",1,2004,"DRYINT",2,1,"2004KO142"
"1814","Hogsmeade",1,2004,"DRYINT",2,1.5,"2004KO143"
"1815","Hogsmeade",1,2004,"DRYINT",2,1,"2004KO144"
"1816","Hogsmeade",1,2004,"DRYINT",2,3,"2004KO145"
